"sc-2e6baa30-0 href","sc-4e537b1-1","sc-814e9212-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/articles/cewlwkg82ggo","1 day ago","https://ichef.bbci.co.uk/news/480/cpsprodpb/384e/live/771f8750-70f8-11ef-b02d-c5f3b724a1ea.jpg.webp","National debt forecast to treble over next 50 years","An ageing population, climate change and geopolitical tensions all add pressure to the public finances, a report says.","Business"
"https://www.bbc.com/news/articles/cvg415vex37o","30 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1229/live/a0f9ef60-66db-11ef-b43e-6916dcba5cbf.jpg.webp","Why Ethiopia is so alarmed by an Egypt-Somalia alliance","Tensions flare with the arrival of Egyptian planes in Mogadishu and the planned deployment of troops.","Africa"
"https://www.bbc.com/news/articles/c8rx1vr83ldo","30 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1292/live/91b102d0-6692-11ef-8e4a-d761e0335681.jpg.webp","France on charm offensive as New Caledonia simmers","A proposed voting reform had sparked deadly protests in the French overseas territory in May.","Europe"
"https://www.bbc.com/news/articles/cpw8wp0w29vo","9 hrs ago","https://ichef.bbci.co.uk/news/480/cpsprodpb/d84e/live/c5c38a80-719f-11ef-9981-95a6d4a32bf2.jpg.webp","Russia accuses six British diplomats of spying","Russia's security service said they were involved in inflicting a ""strategic defeat"" on the country.","Europe"
"https://www.bbc.com/news/articles/cz07n5v99xmo","27 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c89c/live/2361cf50-643d-11ef-9b63-fd68cdd291b6.jpg.webp","Shop prices fall for first time in nearly three years","Prices in August were down 0.3% from a year ago, the first fall since October 2021, a retail group says.","Business"
"https://www.bbc.com/news/articles/cly9ypzq8qeo","17 hrs ago","https://ichef.bbci.co.uk/news/480/cpsprodpb/fb77/live/6e882790-7194-11ef-b5fc-5368f4e1ab0b.jpg.webp","N Korea releases rare photos of Kim at uranium facility","Mr Kim called for the site to increase its production of nuclear warheads, state media said.","Asia"
"https://www.bbc.com/news/articles/c9qgy11w5dyo","23 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e0b5/live/a956c380-6123-11ef-b970-9f202720b57a.jpg.webp","Typical household energy bill up £149 a year in October","Energy regulator Ofgem announces price changes for 27 million households in England, Wales and Scotland.","Business"
"https://www.bbc.com/news/articles/cm2n35483gmo","13 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e66f/live/ef2eb260-5952-11ef-98d6-93f17f627cba.jpg.webp","Rising grocery prices fail to dampen wine sales","Grocery price inflation has risen for the first time since March last year, analysis by Kantar suggests.","Business"
"https://www.bbc.com/news/articles/cv2gygj1d28o","1 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a6af/live/656e0280-4f6e-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Why the world's anti-doping agency feels stuck between US and China","The world anti-doping agency says it is ""unfairly caught"" in US-China geopolitical tensions.","World"
"https://www.bbc.com/news/articles/cv2g2dx7d9wo","2 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/b779/live/473588b0-50b8-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Americans freed in Russia prisoner swap reunite with families","US President Joe Biden welcomed them off the plane at Joint Base Andrews in Maryland.","World"
"https://www.bbc.com/news/articles/cm528je0yr7o","18 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c3a7/live/7af22710-44ee-11ef-9767-09193a1b4178.jpg.webp","Iron Age hill fort was six times bigger than thought","A team of archaeologists have been carrying out survey work on Bodbury Ring, near Church Stretton.","Shropshire"
"https://www.bbc.com/news/articles/c4ngeg4r3yno","13 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ca02/live/236ad820-402f-11ef-be4d-43e487b32d29.jpg.webp","Exploring the role of ordinary Scots during the Cold War","A new exhibition explores how Scotland was put on the frontline of a stand-off between the world's great superpowers.","Scotland"
"https://www.bbc.com/news/articles/cv2g4pjj2gwo","14 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4d9a/live/a09b7610-4057-11ef-9909-c12337993a63.jpg.webp","What are the big security threats coming down the track?","Our BBC Security Correspondent, Frank Gardner, looks at the next foreign policy challenges for Starmer's government.","World"
"https://www.bbc.com/news/articles/ce93n7lgw5qo","8 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a670/live/75d6e8c0-39e4-11ef-9106-7b8942fc70ac.jpg.webp","'Protectionism eroding global business' - world trade chief","The boss of the World Trade Organization warns the global economy is facing numerous challenges.","World"
"https://www.bbc.com/news/articles/c4nn1p81q59o","23 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/7abe/live/f49a2e90-314e-11ef-bdc5-41d7421c2adf.jpg.webp","A year after mutiny, Kremlin controls Wagner remnants","Moscow has effectively replaced the mercenary group's influence in Africa and Ukraine, experts say.","Europe"
"https://www.bbc.com/travel/article/20240617-why-the-us-is-the-top-country-for-tourism-in-2024","17 Jun 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0j49lb9.jpg.webp","The new top nation for tourism in 2024","A new report published by the World Economic Forum highlights the nation's promotion of natural and cultural resources and commitment to sustainability and tourism.","Travel"
"https://www.bbc.com/news/articles/c511jy6z41vo","6 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9d15/live/de39b380-2403-11ef-b479-218cd9628f98.png.webp","Eurozone cuts interest rate for first time in 5 years","The eurozone is the second major economy to cut its main lending rate this week after Canada.","Business"
"https://www.bbc.com/news/articles/cq55ek28z98o","7 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a9d1/live/380cec00-2496-11ef-baa7-25d483663b8e.jpg.webp","Why is Nvidia boss the 'Taylor Swift of tech'?","Jensen Huang is at the forefront of an AI boom, which coincides with Nvidia's rise as a leading chip firm.","Asia"
"https://www.bbc.com/news/articles/cq55z7ynjyro","24 May 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/bba8/live/a8639380-199e-11ef-8810-7ddce6503835.jpg.webp","Google to make Pixel phones and drones in India","The tech giant is set to manufacture advanced versions of the smartphone in Tamil Nadu state.","Asia"
"https://www.bbc.com/news/articles/c144l20rnjwo","22 May 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1da7/live/9120f550-1755-11ef-b507-edbcd7518f5c.jpg.webp","Council to ask government to 'spread out' solar farms","It also wants clarity from the government about what it means by a ""cumulative impact"" of solar farms.","Wiltshire"
"https://www.bbc.com/news/articles/cll4yl1rqymo","19 May 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6248/live/e7176c70-1500-11ef-a915-1749a1611cb2.jpg.webp","Solar farms 'avoid quality farmland' - trade group","The government announces it is planning to tighten rules on where solar farms could be built.","Wear"
"https://www.bbc.com/news/articles/cw4dd9lzx02o","13 May 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5ac4/live/e8d40880-113a-11ef-bee9-6125e244a4cd.jpg.webp","EU lodges complaint with Eurovision over flag ban","Banning the EU flag from Eurovision was a gift to ""the enemies of Europe"", the commission's vice-president said","Europe"
"https://www.bbc.com/news/world-68896707","30 Apr 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/E97E/production/_133247795_mining2-gettyimages-1244204066.jpg.webp","Tensions grow as China ramps up mining for green tech","China has taken big stakes in mines across the world extracting minerals vital to the green economy.","World"
"https://www.bbc.com/news/business-47848861","22 Apr 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/16CF0/production/_106542439_gettyimages-871894546-3.jpg.webp","The next US-China battleground","As the US and China edge closer to a trade deal, analysts expect a new battle in the technology sector.","Business"
"https://www.bbc.com/news/world-asia-41842285","2 Apr 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/4C45/production/_100652591_afptaliban.jpg.webp","Is Russia arming the Afghan Taliban?","The US has accused Russia of trying to destabilise Afghanistan by supporting Taliban militants.","Asia"
"https://www.bbc.com/news/world-asia-42685466","15 Jan 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/0B22/production/_99605820_nkorchestra2.png.webp","N Korea to send orchestra to Olympics","The two Koreas are discussing the North's participation in the games - after months of tensions.","Asia"
"https://www.bbc.com/news/business-40965866","18 Aug 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/258C/production/_95921690_lu7i0btu.jpg.webp","US stocks slide amid market jitters","The S&P 500 index suffers its worst day for three months amid rising political uncertainty.","Business"
"https://www.bbc.com/news/business-67104734","13 Oct 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F079/production/_131416516_gettyimages-1136153634.jpg.webp","Bank boss warns world facing 'most dangerous time'","Jamie Dimon says conflicts in Ukraine and Israel may hit energy and food markets, and global trade.","Business"
"https://www.bbc.com/news/world-us-canada-60277353","7 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/15104/production/_123167268_gettyimages-1363484784.jpg.webp","The Olympic skier caught in a China-US divide","The US-born athlete representing China is provoking as much talk about her politics as her prodigious skiing.","US & Canada"
"https://www.bbc.com/news/world-middle-east-51004688","6 Jan 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/1816E/production/_110407689_mediaitem110407688.jpg.webp","Huge crowds at funeral for Iranian commander","Iran's supreme leader leads prayers for Qasem Soleimani, killed in a US drone strike on Friday.","Middle East"
"https://www.bbc.com/news/business-60554228","1 Apr 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/12CE2/production/_123462077_gettyimages-1238292148.jpg.webp","Is Europe's computer chip shortage plan too late?","The European Union is investing billions of euros in developing a world-beating chip industry.","Business"
"https://www.bbc.com/news/world-asia-china-59301167","16 Nov 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/B97F/production/_121578474_bidenxi2.jpg.webp","China warns US about 'playing with fire' on Taiwan","Xi Jinping and Joe Biden hold substantial talks but exchange sharp words on Taiwan.","China"
"https://www.bbc.com/news/world-asia-60257080","4 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/72E5/production/_123131492_putingetty.jpg.webp","China joins Russia in opposing Nato expansion","Moscow and Beijing release a statement showcasing agreement on a wide range of geopolitical issues.","Asia"
"https://www.bbc.com/news/uk-scotland-60720696","12 Mar 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/172F3/production/_123036949_gettyimages-1235149869.jpg.webp","Cold War 2: The Atlantic flank","Subsea cables and oil platforms are vulnerable to Russian spending on new submarines","Scotland"
"https://www.bbc.com/news/uk-politics-62181440","15 Jul 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/5318/production/_125927212_westminstergetty.jpg.webp","What's happening in Parliament this week?","The drama of the Tory leadership contest will dominate Parliament's final week before the summer break.","UK Politics"
"https://www.bbc.com/news/world-asia-china-44399773","10 Jun 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/FAAB/production/_101917146_gettyimages-615320300.jpg.webp","Nixon in China: Lessons for North Korea?","Yuwen Wu, who was in Beijing in 1972, reflects on a meeting with parallels to the Trump-Kim summit.","China"
"https://www.bbc.com/news/business-41146396","4 Sep 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/07CD/production/_95179910_gettyimages-630843070.jpg.webp","FTSE 100 dips as N Korea fears persist","The index starts the week with a stumble amid fears over unrest in Asia, but mining stocks rise.","Business"
